step,timestamp,reward,coverage,cov_trace,altitude,alt_idx,loop_closures,altitude_changes,frontier_count,new_cells,map_seed,difficulty,cov_alt0,cov_alt1,cov_alt2,cov_alt3
1,2.0,55.76041891431808,0.04327230828319037,0.19790542840957642,1.0,0,0,0,20,56,219,hard,0.12057877813504823,0.057770961145194276,0.0,0.0
2,4.0,95.96196511983871,0.05377032390218922,0.2795756459236145,1.0,0,0,0,20,98,219,hard,0.13719185423365488,0.08384458077709611,0.0,0.0
3,6.0,94.20029709434509,0.06414031494046857,0.36965882301330566,1.0,0,0,0,20,94,219,hard,0.16291532690246516,0.10071574642126789,0.0,0.0
4,8.0,74.70945544672011,0.07220586352579696,0.4527227663993835,1.0,0,0,0,20,75,219,hard,0.18060021436227225,0.11605316973415133,0.0,0.0
5,10.0,62.345525356769556,0.07886314172321085,0.5376920866966247,1.0,0,0,0,20,58,219,hard,0.20096463022508038,0.12321063394683027,0.0,0.0
6,12.0,48.38386201143265,0.08462424785558827,0.6214824080467224,1.0,0,0,0,20,50,219,hard,0.21436227224008575,0.1334355828220859,0.0,0.0
7,14.0,61.40608305454254,0.09204967353731916,0.7154696226119995,1.0,0,0,0,20,60,219,hard,0.2347266881028939,0.14366053169734153,0.0,0.0
8,16.0,43.82567419433593,0.09755473050825758,0.8001740264892578,1.0,0,0,0,20,46,219,hard,0.2497320471596999,0.15132924335378323,0.0,0.0
9,18.0,63.332663260459896,0.104083984124952,0.8861450624465943,1.0,0,0,0,20,60,219,hard,0.26634512325830656,0.16155419222903886,0.0,0.0
10,20.0,65.52013262462616,0.11202150812956088,0.9598265314102173,1.0,0,0,0,20,67,219,hard,0.2883172561629153,0.17229038854805726,0.0,0.0
11,22.0,57.38831014537811,0.11816668800409678,1.0467915582656862,1.0,0,0,0,20,56,219,hard,0.3022508038585209,0.18353783231083845,0.0,0.0
12,24.0,39.61348405742645,0.12213545000640123,1.1223609018325806,1.0,0,0,0,20,39,219,hard,0.3108252947481243,0.19120654396728015,0.0,0.0
13,26.0,32.20905408287048,0.12482396620151069,1.1920748043060303,1.0,0,0,0,20,30,219,hard,0.3145766345123258,0.1983640081799591,0.0,0.0
14,28.0,26.18261063671112,0.12674433491230316,1.2781604242324829,1.0,0,0,0,20,25,219,hard,0.3183279742765273,0.20245398773006135,0.0,0.0
15,30.0,12.530445829868317,0.12789655613877865,1.3477708506584167,1.0,0,0,0,20,13,219,hard,0.32261521972132906,0.20296523517382414,0.0,0.0
16,32.0,2.5259925217628476,0.12789655613877865,1.4298899912834167,1.0,0,0,0,20,0,219,hard,0.32261521972132906,0.20296523517382414,0.0,0.0
17,34.0,1.5597732224464416,0.12789655613877865,1.5177728343009949,1.0,0,0,0,20,0,219,hard,0.32261521972132906,0.20296523517382414,0.0,0.0
18,36.0,-2.5163971977233888,0.12789655613877865,1.6078019523620606,1.0,0,0,0,20,0,219,hard,0.32261521972132906,0.20296523517382414,0.0,0.0
19,38.0,2.5552295703887937,0.12789655613877865,1.6989917659759521,1.0,0,0,0,20,0,219,hard,0.32261521972132906,0.20296523517382414,0.0,0.0
20,40.0,4.7122427535057065,0.12840865446165664,1.7669779896736144,1.0,0,0,0,20,7,219,hard,0.3242229367631297,0.2034764826175869,0.0,0.0
21,42.0,2.1304323363304136,0.12892075278453463,1.8470791935920714,1.0,0,0,0,20,5,219,hard,0.3258306538049303,0.20398773006134968,0.0,0.0
22,44.0,-2.3244006886482236,0.12892075278453463,1.9377592873573302,1.0,0,0,0,20,0,219,hard,0.3258306538049303,0.20398773006134968,0.0,0.0
