step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,alt_idx,altitude_changes,cov_alt0,cov_alt1,cov_alt2,cov_alt3,note
13,27.157528400421143,0.02035714285714286,798,39200,0.06175332591633284,-0.7831171154975891,-0.5899974703788757,1.0061196088790894,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
14,29.17312240600586,0.02035714285714286,798,39200,0.06491465786869376,-0.809155285358429,-0.5053353309631348,0.9737139344215393,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
15,31.201504945755005,0.02035714285714286,798,39200,0.06491465786869376,-0.795314371585846,-0.5592115521430969,1.0017120838165283,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
16,33.223987102508545,0.02035714285714286,798,39200,0.06830862813289598,-0.8238916397094727,-0.5383449196815491,0.9772305488586426,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
17,35.25482654571533,0.02035714285714286,798,39200,0.07109025164245367,-0.8390755653381348,-0.5889232754707336,1.0411533117294312,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
18,37.277259826660156,0.02035714285714286,798,39200,0.07382547641341197,-0.8520303964614868,-0.5372881889343262,1.0513241291046143,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
19,39.314852476119995,0.02035714285714286,798,39200,0.15041029006427967,-0.8418334126472473,-0.5269575119018555,0.993152916431427,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
20,41.335724115371704,0.02035714285714286,798,39200,0.15553167750857158,-0.9084141254425049,-0.4764620363712311,1.0795680284500122,0,inf,0,0,0,0,0,0.08142857142857143,0.0,0.0,0.0,
21,45.01421642303467,0.04071428571428572,1596,39200,0.16345151238017563,-0.853839099407196,-0.5771744847297668,2.060208797454834,0,inf,0,0,798,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
22,47.0396831035614,0.04071428571428572,1596,39200,0.16633902618442978,-0.8614722490310669,-0.6088330149650574,2.1224873065948486,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
23,49.0609130859375,0.04071428571428572,1596,39200,0.1697685788407604,-0.8271146416664124,-0.6052327752113342,2.0406975746154785,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
24,51.08479285240173,0.04071428571428572,1596,39200,0.17218195103444245,-0.871450662612915,-0.535567045211792,2.063702344894409,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
25,53.11210036277771,0.04071428571428572,1596,39200,0.1774434223171192,-0.8859391808509827,-0.5680909156799316,2.1224029064178467,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
26,55.141501665115356,0.04071428571428572,1596,39200,0.18230696778473293,-0.796794593334198,-0.5596038103103638,2.0588178634643555,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
27,57.1676070690155,0.04071428571428572,1596,39200,0.18230696778473293,-0.8294938802719116,-0.621930718421936,2.0188519954681396,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
28,59.18676495552063,0.04071428571428572,1596,39200,0.23055275654598684,-0.8696832656860352,-0.5914403796195984,2.051013231277466,0,inf,0,0,0,1,1,0.08142857142857143,0.08142857142857143,0.0,0.0,
29,61.2240846157074,0.044298356510745894,1752,39550,0.2424703704034196,-0.8867835402488708,-0.6449242830276489,2.0087778568267822,0,inf,0,0,156,1,1,0.08142857142857143,0.09399014778325124,0.0,0.0,
30,63.25049066543579,0.04561314791403287,1804,39550,0.24879745213894486,-0.8014815449714661,-0.6088001728057861,2.0192575454711914,0,inf,0,0,52,1,1,0.08142857142857143,0.09911330049261084,0.0,0.0,
31,65.27292323112488,0.04594285714285714,1809,39375,0.23772780619117317,-0.8126001358032227,-0.5877770185470581,1.979356288909912,0,inf,0,0,5,1,1,0.08142857142857143,0.10135338345864661,0.0,0.0,
32,67.29867887496948,0.04594285714285714,1809,39375,0.23772780619117317,-0.8331477046012878,-0.5827862620353699,1.9967224597930908,0,inf,0,0,0,1,1,0.08142857142857143,0.10135338345864661,0.0,0.0,
33,69.32628989219666,0.04594285714285714,1809,39375,0.22037273147157668,-0.8503710031509399,-0.5733311176300049,1.9976590871810913,0,inf,0,0,0,1,1,0.08142857142857143,0.10135338345864661,0.0,0.0,
34,71.34491443634033,0.04594285714285714,1809,39375,0.22708336640941254,-0.8336204886436462,-0.5578374862670898,1.996885061264038,0,inf,0,0,0,1,1,0.08142857142857143,0.10135338345864661,0.0,0.0,
35,73.36496925354004,0.045917460317460315,1808,39375,0.21147429992442732,-0.7852287888526917,-0.5153418183326721,1.9907498359680176,0,inf,0,0,0,1,1,0.08142857142857143,0.1012531328320802,0.0,0.0,
36,75.38334488868713,0.045917460317460315,1808,39375,0.214868832149143,-0.8062261343002319,-0.5220612287521362,1.9763959646224976,0,inf,0,0,0,1,1,0.08142857142857143,0.1012531328320802,0.0,0.0,
37,77.40649604797363,0.045917460317460315,1808,39375,0.22094565485005893,-0.7803687453269958,-0.49473559856414795,1.9888631105422974,0,inf,0,0,0,1,1,0.08142857142857143,0.1012531328320802,0.0,0.0,
38,79.42318916320801,0.045917460317460315,1808,39375,0.22358542377101698,-0.7855889201164246,-0.45591574907302856,2.0734715461730957,0,inf,1,0,0,1,1,0.08142857142857143,0.1012531328320802,0.0,0.0,
39,81.43903255462646,0.045714285714285714,1808,39550,0.2132921149442119,-0.767057478427887,-0.5248635411262512,2.014888286590576,0,inf,1,0,0,1,1,0.08142857142857143,0.09950738916256158,0.0,0.0,
40,83.45406794548035,0.045714285714285714,1808,39550,0.21822101323646453,-0.7599416971206665,-0.5193847417831421,1.9645031690597534,0,inf,1,0,0,1,1,0.08142857142857143,0.09950738916256158,0.0,0.0,
41,85.46932864189148,0.045714285714285714,1808,39550,0.2390477527539698,-0.7438274025917053,-0.5168986320495605,1.9654358625411987,0,inf,1,0,0,1,1,0.08142857142857143,0.09950738916256158,0.0,0.0,
42,89.15065097808838,0.07151590767311292,2866,40075,0.3999841861276742,-0.8035488724708557,-0.5349912047386169,3.0309360027313232,0,inf,1,0,1058,2,2,0.08142857142857143,0.09950738916256158,0.10246973365617433,0.0,
43,91.17337727546692,0.07154086088583905,2867,40075,0.4239141474025366,-0.7911384105682373,-0.5370652675628662,3.023303985595703,0,inf,1,0,1,2,2,0.08142857142857143,0.09950738916256158,0.10256658595641646,0.0,
44,93.1928014755249,0.07159076731129133,2869,40075,0.38601801421483334,-0.7920972108840942,-0.6054831743240356,3.013495445251465,0,inf,1,0,2,2,2,0.08142857142857143,0.09950738916256158,0.10276029055690072,0.0,
45,95.20949006080627,0.07159076731129133,2869,40075,0.38601801421483334,-0.7752057909965515,-0.632464587688446,3.0161924362182617,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10276029055690072,0.0,
46,97.23796248435974,0.07159076731129133,2869,40075,0.3817223920731828,-0.7914271354675293,-0.689362645149231,3.0410385131835938,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10276029055690072,0.0,
47,99.25836992263794,0.07159076731129133,2869,40075,0.3590138555657423,-0.7729007005691528,-0.6811115741729736,3.007539987564087,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10276029055690072,0.0,
48,101.2761390209198,0.07164067373674361,2871,40075,0.3568364243651043,-0.7917755246162415,-0.7185824513435364,3.0254337787628174,0,inf,1,0,2,2,2,0.08142857142857143,0.09950738916256158,0.10295399515738499,0.0,
49,103.29287147521973,0.07164067373674361,2871,40075,0.3425264401626835,-0.8857965469360352,-0.7058451771736145,2.9491381645202637,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10295399515738499,0.0,
50,105.31837582588196,0.07171553337492202,2874,40075,0.3469251081565412,-0.905462920665741,-0.7284185886383057,2.9254372119903564,0,inf,1,0,3,2,2,0.08142857142857143,0.09950738916256158,0.10324455205811138,0.0,
51,107.34058094024658,0.07171553337492202,2874,40075,0.35266145233441853,-0.8820702433586121,-0.6488593220710754,2.9916200637817383,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10324455205811138,0.0,
52,109.35943722724915,0.07159076731129133,2869,40075,0.35370373912591496,-0.8458621501922607,-0.5521708726882935,3.000490188598633,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10276029055690072,0.0,
53,111.38974523544312,0.07206487835308796,2888,40075,0.33021347880901325,-0.823512077331543,-0.6094220876693726,2.958334445953369,0,inf,1,0,19,2,2,0.08142857142857143,0.09950738916256158,0.10460048426150122,0.0,
54,113.41267323493958,0.07218964441671866,2893,40075,0.33203635540725546,-0.8026870489120483,-0.6318880915641785,2.94946551322937,0,inf,1,0,5,2,2,0.08142857142857143,0.09950738916256158,0.10508474576271186,0.0,
55,115.43264126777649,0.07233936369307549,2899,40075,0.31870718170013945,-0.7602500915527344,-0.7085934281349182,2.9250969886779785,0,inf,1,0,6,2,2,0.08142857142857143,0.09950738916256158,0.10566585956416465,0.0,
56,117.4668550491333,0.07258889582033687,2909,40075,0.30816709744478443,-0.7675132155418396,-0.741138756275177,2.9176013469696045,0,inf,1,0,10,2,2,0.08142857142857143,0.09950738916256158,0.10663438256658596,0.0,
57,119.48444056510925,0.07266375545851528,2912,40075,0.3015630696113472,-0.7358576059341431,-0.8053303360939026,2.9233388900756836,0,inf,1,0,3,2,2,0.08142857142857143,0.09950738916256158,0.10692493946731235,0.0,
58,121.50816464424133,0.07276356830941984,2916,40075,0.30112853476767076,-0.7345523238182068,-0.8205226063728333,2.9214260578155518,0,inf,1,0,4,2,2,0.08142857142857143,0.09950738916256158,0.10731234866828088,0.0,
59,123.53340172767639,0.0728633811603244,2920,40075,0.2988530301162801,-0.7286894917488098,-0.7965300679206848,2.931229829788208,0,inf,1,0,4,2,2,0.08142857142857143,0.09950738916256158,0.10769975786924939,0.0,
60,125.5482337474823,0.07293824079850281,2923,40075,0.3063222705772697,-0.7459959983825684,-0.7044060826301575,2.980689764022827,0,inf,1,0,3,2,2,0.08142857142857143,0.09950738916256158,0.10799031476997578,0.0,
61,127.57403635978699,0.07293824079850281,2923,40075,0.3063222705772697,-0.7720463275909424,-0.5904433131217957,2.9089298248291016,0,inf,1,0,0,2,2,0.08142857142857143,0.09950738916256158,0.10799031476997578,0.0,
62,129.59972667694092,0.07303805364940737,2927,40075,0.3226496517395666,-0.8039016723632812,-0.547463059425354,2.943352460861206,0,inf,2,0,4,2,2,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.0,
63,133.28109002113342,0.0996551724137931,4046,40600,0.48314593706004333,-0.8233317732810974,-0.5153197050094604,3.9736218452453613,0,inf,2,0,1119,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
64,135.3204391002655,0.0996551724137931,4046,40600,0.49475722175067693,-0.881106436252594,-0.445822536945343,4.005456447601318,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
65,137.35868883132935,0.0996551724137931,4046,40600,0.5018966906436925,-0.7834343910217285,-0.5455568432807922,3.9679532051086426,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
66,139.38682413101196,0.0996551724137931,4046,40600,0.5002159454142602,-0.7663384675979614,-0.534300684928894,3.944960594177246,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
67,141.41201663017273,0.0996551724137931,4046,40600,0.4796329313573287,-0.7657041549682617,-0.5628107190132141,3.9172487258911133,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
68,143.43076968193054,0.09967980295566503,4047,40600,0.4748441457884189,-0.717664897441864,-0.47515806555747986,3.9135096073150635,0,inf,2,0,1,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10847457627118644,
69,145.45275783538818,0.09967980295566503,4047,40600,0.4709804054305,-0.8485442996025085,-0.5377342104911804,3.875006675720215,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10847457627118644,
70,147.47021675109863,0.09967980295566503,4047,40600,0.45481848243191136,-0.8591099381446838,-0.5534786581993103,3.887526273727417,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10847457627118644,
71,149.49401998519897,0.09967980295566503,4047,40600,0.4525702338209425,-0.7912809252738953,-0.5469861626625061,3.8627145290374756,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10847457627118644,
72,151.5079870223999,0.0996551724137931,4046,40600,0.467282275558092,-0.8325673937797546,-0.542451798915863,3.925286054611206,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
73,153.52596783638,0.0996551724137931,4046,40600,0.47421114947729526,-0.876582145690918,-0.5435389280319214,3.887894630432129,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
74,155.54562902450562,0.0996551724137931,4046,40600,0.4853880864412914,-0.8886008858680725,-0.576665997505188,3.914356231689453,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
75,157.56300497055054,0.0996551724137931,4046,40600,0.47694563439197074,-0.8218709230422974,-0.5849519968032837,3.922217845916748,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
76,159.5906023979187,0.09967980295566503,4047,40600,0.4771692829313795,-0.8011597394943237,-0.6497885584831238,3.9109485149383545,0,inf,2,0,1,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10847457627118644,
77,161.61519193649292,0.09967980295566503,4047,40600,0.4771692829313795,-0.7950478792190552,-0.6677847504615784,3.9213039875030518,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10847457627118644,
78,163.64088225364685,0.0996551724137931,4046,40600,0.4571657094926701,-0.782237708568573,-0.6614550948143005,3.944190740585327,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
79,165.6656105518341,0.0996551724137931,4046,40600,0.43702180727901246,-0.8088306188583374,-0.5949857831001282,3.8508665561676025,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
80,167.70076894760132,0.0996551724137931,4046,40600,0.43702180727901246,-0.8086193799972534,-0.5442960262298584,3.915592670440674,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
81,169.71628832817078,0.0996551724137931,4046,40600,0.44192151004650587,-0.7702855467796326,-0.544871985912323,3.910184860229492,0,inf,2,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
82,171.73223304748535,0.0996551724137931,4046,40600,0.4429557774513513,-0.6912077069282532,-0.5691041350364685,3.91227126121521,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
83,173.7584114074707,0.09970443349753695,4048,40600,0.44226704360252483,-0.6781794428825378,-0.525459885597229,3.9198343753814697,0,inf,3,0,2,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10857142857142857,
84,175.78216218948364,0.09970443349753695,4048,40600,0.4260171143892727,-0.6605457663536072,-0.5198184847831726,3.9097788333892822,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10857142857142857,
85,177.81376767158508,0.0996551724137931,4046,40600,0.42962018147950976,-0.7739406228065491,-0.5624611973762512,3.8962485790252686,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
86,179.83942294120789,0.0996551724137931,4046,40600,0.4173795367595299,-0.7211602926254272,-0.5366998314857483,3.831650972366333,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
87,181.87145471572876,0.0996551724137931,4046,40600,0.425279325901222,-0.6936290860176086,-0.5814287066459656,3.8934640884399414,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1083777239709443,
88,183.88842248916626,0.09954629061925199,4059,40775,0.42004576084938733,-0.7202883362770081,-0.6590782403945923,3.8700449466705322,0,inf,3,0,13,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10780952380952381,
89,185.90503525733948,0.09954629061925199,4059,40775,0.4112409303448419,-0.7925008535385132,-0.6290223598480225,3.844893455505371,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10780952380952381,
90,187.93779301643372,0.09979153893316983,4069,40775,0.39840591197250125,-0.7990549802780151,-0.6432095170021057,3.806980848312378,0,inf,3,0,10,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10876190476190477,
91,189.95431280136108,0.09979153893316983,4069,40775,0.39840591197250125,-0.8194582462310791,-0.6856971383094788,3.820399761199951,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.10876190476190477,
92,191.97627329826355,0.10011036174126303,4082,40775,0.3747321575341335,-0.7240204215049744,-0.7453891038894653,3.8185155391693115,0,inf,3,0,13,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11,
93,193.99485206604004,0.10018393623543838,4085,40775,0.35983503202619466,-0.75336092710495,-0.7473890781402588,3.7811784744262695,0,inf,3,0,3,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11028571428571429,
94,196.41330480575562,0.10018393623543838,4085,40775,0.35983503202619466,-0.7114462852478027,-0.6912708282470703,3.7771050930023193,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11028571428571429,
95,199.6370232105255,0.10033108522378908,4091,40775,0.37300237291829746,-0.8161009550094604,-0.5882048010826111,3.7669332027435303,0,inf,3,0,6,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11085714285714286,
96,202.66451120376587,0.10038013488657266,4093,40775,0.3531220372402545,-0.8321902751922607,-0.6225100159645081,3.807563543319702,0,inf,3,0,2,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11104761904761905,
97,204.68646621704102,0.10064990803188228,4104,40775,0.3524413238652969,-0.8007415533065796,-0.6167318820953369,3.790729522705078,0,inf,3,0,11,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.1120952380952381,
98,209.7231662273407,0.10069895769466584,4106,40775,0.3322013238240891,-0.8276129364967346,-0.6246386170387268,3.67785906791687,0,inf,3,0,2,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11228571428571428,
99,214.76808977127075,0.10069895769466584,4106,40775,0.3188618294602102,-0.807567298412323,-0.5921381115913391,3.747472047805786,0,inf,3,0,0,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11228571428571428,
100,219.80226588249207,0.10072348252605763,4107,40775,0.31491193799231404,-0.7853664755821228,-0.6852437257766724,3.679361581802368,0,inf,3,0,1,3,3,0.08142857142857143,0.09950738916256158,0.1083777239709443,0.11238095238095239,
