step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,alt_idx,altitude_changes,cov_alt0,cov_alt1,cov_alt2,cov_alt3,note
20,42.53268241882324,0.01867097912378712,762,40812,0.09909224881599461,-0.7238155603408813,-0.5279572010040283,0.9285348057746887,16,0.28522168211300847,1,0,0,0,0,0.07468391649514848,0.0,0.0,0.0,
21,47.632750034332275,0.050620867995413626,2075,40991,0.13592835271653544,-0.6227447390556335,-0.6977120041847229,1.8659627437591553,14,0.1856466456317454,1,0,1313,1,1,0.07468391649514848,0.12646888846079754,0.0,0.0,
22,49.67800235748291,0.051596691956770996,2115,40991,0.1390578980584472,-0.5097256898880005,-0.913471519947052,1.9451617002487183,15,0.21561939563591934,1,0,40,1,1,0.07468391649514848,0.13032171065305337,0.0,0.0,
23,51.72978758811951,0.051596691956770996,2115,40991,0.1390578980584472,-0.5067582726478577,-0.9737247228622437,1.9756977558135986,15,0.24115171440568117,1,0,0,1,1,0.07468391649514848,0.13032171065305337,0.0,0.0,
24,53.76288676261902,0.05298724110170525,2172,40991,0.1439452125121077,-0.46964043378829956,-0.9221063256263733,1.9302022457122803,13,0.25657730112888555,1,0,57,1,1,0.07468391649514848,0.1358119822770179,0.0,0.0,
25,55.81957268714905,0.05327998829011246,2184,40991,0.15079875093419864,-0.4140106439590454,-0.9233992695808411,1.9208253622055054,14,0.3109867587100206,1,0,12,1,1,0.07468391649514848,0.13696782893469467,0.0,0.0,
26,57.85181784629822,0.05336410007286859,2197,41170,0.14222876292821868,-0.38330504298210144,-0.9067491888999939,1.9365278482437134,12,0.1584485570444689,1,0,13,1,1,0.07468391649514848,0.1358772843480731,0.0,0.0,
27,59.892972469329834,0.05370415350983726,2211,41170,0.1401177326977352,-0.4511846601963043,-0.8560867309570312,1.942758560180664,14,0.2666748701518843,1,0,14,1,1,0.07468391649514848,0.1372029163904933,0.0,0.0,
28,61.93443775177002,0.05370415350983726,2211,41170,0.1401177326977352,-0.4739510118961334,-0.8581180572509766,1.9239964485168457,14,0.24390837569379628,1,0,0,1,1,0.07468391649514848,0.1372029163904933,0.0,0.0,
29,63.96553826332092,0.05370415350983726,2211,41170,0.1401177326977352,-0.4237445890903473,-0.8281971216201782,1.9177789688110352,14,0.2669334535370373,1,0,0,1,1,0.07468391649514848,0.1372029163904933,0.0,0.0,
30,66.01005268096924,0.05523439397619626,2274,41170,0.1337816455138353,-0.4476144313812256,-0.8457874655723572,1.9076074361801147,14,0.24655240558587854,1,0,63,1,1,0.07468391649514848,0.14316826058138435,0.0,0.0,
31,68.04417300224304,0.05523439397619626,2274,41170,0.13890837633478867,-0.43981289863586426,-0.8773486614227295,1.9510865211486816,14,0.22676572176016094,1,0,0,1,1,0.07468391649514848,0.14316826058138435,0.0,0.0,
32,70.07689785957336,0.05567160553801312,2292,41170,0.14360038778366935,-0.3593046963214874,-0.749822199344635,1.8952759504318237,13,0.24105782614167906,1,0,18,1,1,0.07468391649514848,0.14487264463592464,0.0,0.0,
33,72.11970376968384,0.05567160553801312,2292,41170,0.14360038778366935,-0.36507648229599,-0.47506025433540344,1.9178446531295776,13,0.49516585096357507,1,0,0,1,1,0.07468391649514848,0.14487264463592464,0.0,0.0,
34,74.16325688362122,0.05593879038134564,2303,41170,0.14837575642529824,-0.39824554324150085,-0.34676116704940796,1.921972393989563,13,0.5124217628293206,1,0,11,1,1,0.07468391649514848,0.1459142126692548,0.0,0.0,
35,76.21779036521912,0.05593879038134564,2303,41170,0.15146934613025342,-0.38868895173072815,-0.3388251066207886,1.9315910339355469,13,0.5005633310592437,1,0,0,1,1,0.07468391649514848,0.1459142126692548,0.0,0.0,
36,78.2514317035675,0.056060238037405875,2308,41170,0.11146804612694582,-0.3689400553703308,-0.3177259564399719,1.9362963438034058,13,0.5755633355033436,1,0,5,1,1,0.07468391649514848,0.14638765268440487,0.0,0.0,
37,80.29499650001526,0.05613310663104202,2311,41170,0.1153116310876216,-0.46433010697364807,-0.18043403327465057,1.9708783626556396,13,0.734643325018278,1,0,3,1,1,0.07468391649514848,0.14667171669349494,0.0,0.0,
38,82.35973715782166,0.05613310663104202,2311,41170,0.11932823536956724,-0.6477664709091187,-0.12187620252370834,2.002441167831421,13,0.673440363468379,1,0,0,1,1,0.07468391649514848,0.14667171669349494,0.0,0.0,
39,84.4058141708374,0.05613310663104202,2311,41170,0.12226253198150236,-0.6526623964309692,-0.08070528507232666,2.027641534805298,13,0.64868838554577,1,0,0,1,1,0.07468391649514848,0.14667171669349494,0.0,0.0,
40,86.44470643997192,0.05613310663104202,2311,41170,0.12226253198150236,-0.6867544651031494,-0.06911105662584305,2.0143046379089355,13,0.6133594649376668,1,0,0,1,1,0.07468391649514848,0.14667171669349494,0.0,0.0,
41,88.47534513473511,0.05613310663104202,2311,41170,0.12805867993495118,-0.7121028304100037,0.0003874001558870077,1.997288703918457,13,0.559923735682636,1,0,0,1,1,0.07468391649514848,0.14667171669349494,0.0,0.0,
42,93.57605171203613,0.09294933538817184,3860,41528,0.13946690979407328,-0.7060644626617432,0.027996087446808815,2.9317407608032227,13,0.5550719829153893,1,0,1549,2,2,0.07468391649514848,0.14667171669349494,0.14667171669349494,0.0,
43,95.63221573829651,0.09294933538817184,3860,41528,0.14364188257818966,-0.7465790510177612,-0.07792311906814575,3.0471324920654297,13,0.5662589920643298,1,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14667171669349494,0.0,
44,97.70043611526489,0.09300597022082624,3879,41707,0.1490905501906473,-0.7189931869506836,-0.1324489563703537,3.081132411956787,13,0.6195263647322419,1,0,19,2,2,0.07468391649514848,0.14667171669349494,0.14599627560521417,0.0,
45,99.73459601402283,0.09300597022082624,3879,41707,0.1490905501906473,-0.7294454574584961,-0.1334821730852127,3.034252405166626,13,0.6116240936474194,1,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14599627560521417,0.0,
46,101.79512238502502,0.09325311559948432,3906,41886,0.15996916053167004,-0.7030728459358215,-0.1378706842660904,3.084115743637085,13,0.6356755439349252,1,0,27,2,2,0.07468391649514848,0.14667171669349494,0.14607564795310926,0.0,
47,103.82834315299988,0.09309402115773208,3916,42065,0.17757078722123446,-0.6996546983718872,-0.15476849675178528,3.100147247314453,13,0.6482377226794755,1,0,10,2,2,0.07468391649514848,0.14667171669349494,0.14462065236979635,0.0,
48,105.86043953895569,0.09316533935575895,3919,42065,0.1912508310679339,-0.6963421106338501,-0.16487523913383484,3.116697072982788,13,0.6568730599649425,1,0,3,2,2,0.07468391649514848,0.14667171669349494,0.1448909713461885,0.0,
49,107.92175507545471,0.09316533935575895,3919,42065,0.1912508310679339,-0.7276798486709595,-0.20686563849449158,3.1111252307891846,13,0.6586619753008431,1,0,0,2,2,0.07468391649514848,0.14667171669349494,0.1448909713461885,0.0,
50,109.95399475097656,0.09316533935575895,3919,42065,0.199487111226408,-0.7332815527915955,-0.22244074940681458,3.1939609050750732,13,0.66482372734533,1,0,0,2,2,0.07468391649514848,0.14667171669349494,0.1448909713461885,0.0,
51,112.00045871734619,0.09330797575181267,3925,42065,0.2120527691519439,-0.7122323513031006,-0.2119440883398056,3.173619031906128,12,0.6736847502536549,1,0,6,2,2,0.07468391649514848,0.14667171669349494,0.14543160929897278,0.0,
52,114.04460525512695,0.09330797575181267,3925,42065,0.22740408880128915,-0.7528323531150818,-0.21017040312290192,3.1850740909576416,12,0.6415269930647525,1,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14543160929897278,0.0,
53,116.08690977096558,0.09330797575181267,3925,42065,0.2441367874058189,-0.6989500522613525,-0.17559055984020233,3.1821134090423584,12,0.6612122913456165,1,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14543160929897278,0.0,
54,118.13083982467651,0.09327698992503462,3907,41886,0.3267657221646459,-0.6651811003684998,-0.12556348741054535,3.159177541732788,12,0.6605242552826112,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14616723143144977,0.0,
55,120.16937255859375,0.09327698992503462,3907,41886,0.3267657221646459,-0.6845433115959167,-0.11733202636241913,3.155932664871216,12,0.6397538350470469,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14616723143144977,0.0,
56,122.22651815414429,0.09327698992503462,3907,41886,0.3267657221646459,-0.6768776178359985,-0.09570877999067307,3.1238253116607666,12,0.6350532210795291,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14616723143144977,0.0,
57,124.26377081871033,0.09327698992503462,3907,41886,0.3267657221646459,-0.7258860468864441,-0.10105530172586441,3.1847407817840576,12,0.5961770662826247,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14616723143144977,0.0,
58,126.3024673461914,0.09304647569238084,3914,42065,0.3623855379860994,-0.7305349111557007,-0.11852569878101349,3.152867555618286,13,0.6020846753648159,2,0,7,2,2,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.0,
59,128.36578512191772,0.09304647569238084,3914,42065,0.38960080422963544,-0.7024421691894531,-0.10288534313440323,3.134671211242676,13,0.616811235351511,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.0,
60,130.41517066955566,0.09304647569238084,3914,42065,0.38960080422963544,-0.757687509059906,-0.10977363586425781,3.162038564682007,13,0.5748518598849496,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.0,
61,132.4716432094574,0.09304647569238084,3914,42065,0.4182318629994656,-0.8103517293930054,-0.08307323604822159,3.1725783348083496,13,0.516568081120785,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.0,
62,134.5170431137085,0.09304647569238084,3914,42065,0.4182318629994656,-0.7374370694160461,-0.09872771799564362,3.1876144409179688,13,0.5852500042362945,2,0,0,2,2,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.0,
63,139.42758321762085,0.12853817504655493,5522,42960,0.45906604580891136,-0.6811898350715637,-0.16234831511974335,3.98870587348938,13,0.66765902414951,2,0,1608,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
64,141.47705721855164,0.12853817504655493,5522,42960,0.45906604580891136,-0.687362015247345,-0.11924389004707336,4.057027816772461,13,0.6389485734609929,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
65,143.54031205177307,0.12853817504655493,5522,42960,0.46885505147444373,-0.6893797516822815,-0.06968395411968231,4.097595691680908,13,0.6112662565093573,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
66,145.59954977035522,0.12853817504655493,5522,42960,0.4766284721187903,-0.6780608296394348,-0.04686718061566353,4.106453895568848,13,0.6107819355079086,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
67,147.65533876419067,0.12853817504655493,5522,42960,0.4857650051379302,-0.684804379940033,-0.02890368551015854,4.1307597160339355,13,0.5968908918203206,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
68,149.70415377616882,0.12853817504655493,5522,42960,0.5002300339854049,-0.7055782675743103,-0.06201441213488579,4.1668171882629395,13,0.5940215820521897,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
69,151.75268864631653,0.12853817504655493,5522,42960,0.5153679902477708,-0.6899973750114441,-0.08285149931907654,4.184250831604004,13,0.6172525436957402,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
70,153.7999141216278,0.12853817504655493,5522,42960,0.5975811008503713,-0.642534613609314,-0.06347915530204773,4.1280903816223145,13,0.6499896345267718,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
71,155.84152746200562,0.12853817504655493,5522,42960,0.6108233765703492,-0.5433415770530701,-0.0018761730752885342,4.153543472290039,13,0.7184228799766514,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
72,157.88516187667847,0.12853817504655493,5522,42960,0.6108233765703492,-0.6169679760932922,-0.043137431144714355,4.221740245819092,13,0.6645306716860935,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
73,161.74724578857422,0.12853817504655493,5522,42960,0.6201480303565837,-0.6952384114265442,-0.10600271075963974,4.174800395965576,13,0.6246207621022641,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
74,163.7825481891632,0.12853817504655493,5522,42960,0.6329640962566698,-0.6682364344596863,-0.08201517164707184,4.191797733306885,13,0.6358021272287228,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
75,165.84793519973755,0.12853817504655493,5522,42960,0.6329640962566698,-0.660236120223999,-0.08066724240779877,4.192585468292236,13,0.6421768208074137,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
76,167.88262963294983,0.12853817504655493,5522,42960,0.6496100218103948,-0.6650580763816833,-0.12133561074733734,4.224429130554199,13,0.6583947748315016,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
77,172.94147539138794,0.12853817504655493,5522,42960,0.6736657388023922,-0.6419565081596375,-0.11592650413513184,4.253532886505127,13,0.6754043045605812,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
78,177.9923141002655,0.12853817504655493,5522,42960,0.7013530082138983,-0.6286376118659973,-0.03560478240251541,4.248386859893799,13,0.6508174340515982,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
79,183.04922676086426,0.12853817504655493,5522,42960,0.7521356032787619,-0.5898808240890503,0.027620738372206688,4.248460292816162,13,0.6650829579910352,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
80,186.89022541046143,0.12853817504655493,5522,42960,0.7995760520720838,-0.5926131010055542,0.036278147250413895,4.223321437835693,13,0.6599466083530728,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
81,191.9495029449463,0.12853817504655493,5522,42960,1.1523348581923727,-0.5757961869239807,-0.07843419909477234,4.253235340118408,13,0.716091135116528,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
82,197.0102391242981,0.12853817504655493,5522,42960,1.2150258692731057,-0.6544873118400574,-0.12018037587404251,4.222700119018555,13,0.6668092620755613,2,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
83,202.05082821846008,0.12853817504655493,5522,42960,1.1802997780401188,-0.658749520778656,-0.09736365079879761,4.178441524505615,13,0.6523702951952263,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
84,204.09342432022095,0.12853817504655493,5522,42960,1.1886642014223618,-0.6114022731781006,-0.10190461575984955,4.1308274269104,13,0.6952475786579934,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
85,206.13564920425415,0.12853817504655493,5522,42960,1.1886642014223618,-0.6469292640686035,-0.03627794608473778,4.162181854248047,13,0.6343755289123061,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
86,208.17671132087708,0.12853817504655493,5522,42960,1.2294910568027195,-0.6843507289886475,-0.014130011200904846,4.165362358093262,13,0.5911726845202434,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
87,210.23449540138245,0.12853817504655493,5522,42960,1.2294910568027195,-0.6568240523338318,-0.022086650133132935,4.149317264556885,13,0.6210274243301823,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
88,212.27782273292542,0.12853817504655493,5522,42960,1.2067322805586995,-0.6912904381752014,-0.05626364052295685,4.126705169677734,13,0.6032872262366055,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
89,214.31469225883484,0.12853817504655493,5522,42960,1.2631424674894718,-0.7170053124427795,-0.03835689648985863,4.114777088165283,13,0.5722025742767421,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
90,216.36004614830017,0.12853817504655493,5522,42960,1.2691142787992313,-0.73053377866745,-0.013416399247944355,4.155433654785156,13,0.54894402431013,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
91,218.39980697631836,0.12853817504655493,5522,42960,1.2829821890046833,-0.740970253944397,-0.08807088434696198,4.177098751068115,13,0.5764533732264829,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
92,220.45007944107056,0.12853817504655493,5522,42960,1.2829821890046833,-0.6985613107681274,-0.14461322128772736,4.1994733810424805,13,0.6432355515547273,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
93,222.49629402160645,0.12853817504655493,5522,42960,1.2945536166719498,-0.7060925364494324,-0.16557443141937256,4.123158931732178,13,0.6494718524899948,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
94,224.53513765335083,0.12853817504655493,5522,42960,1.306976479355766,-0.7749897837638855,-0.1476372480392456,4.094463348388672,13,0.584267075179132,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
95,226.5615417957306,0.12853817504655493,5522,42960,1.3455615698093824,-0.7765378952026367,-0.1442299634218216,4.101478576660156,13,0.5809038869899996,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
96,228.61626482009888,0.12853817504655493,5522,42960,1.3455615698093824,-0.6551513671875,-0.1328761726617813,4.083930015563965,13,0.6734908652164234,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
97,230.66037321090698,0.12853817504655493,5522,42960,1.3547607623595925,-0.624447226524353,-0.1346103996038437,4.101561546325684,13,0.6998132899215112,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
98,232.70920085906982,0.12853817504655493,5522,42960,1.3617294676152076,-0.672980785369873,-0.18583709001541138,4.0933380126953125,13,0.6878218681192358,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
99,234.743145942688,0.12853817504655493,5522,42960,1.6095263570733944,-0.6913031935691833,-0.13176093995571136,4.077157020568848,13,0.64195872203094,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
100,236.78662610054016,0.12853817504655493,5522,42960,1.8498017242309936,-0.6809688806533813,-0.111262746155262,4.045619964599609,13,0.6395645778712868,3,0,0,3,3,0.07468391649514848,0.14667171669349494,0.14444043971886827,0.1448909713461885,
