step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,alt_idx,altitude_changes,cov_alt0,cov_alt1,cov_alt2,cov_alt3,note
26,55.479395627975464,0.048356878829307816,1910,39498,0.11055849233847485,-0.7837366461753845,-0.5861440896987915,1.8964436054229736,14,0.35324444547146955,1,0,0,1,1,0.07974137931034483,0.11036430937073836,0.0,0.0,
27,57.520270347595215,0.04810370145323814,1900,39498,0.12149282442258522,-0.8465954661369324,-0.6160580515861511,1.964995265007019,15,0.30210972888265397,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
28,59.54740023612976,0.04810370145323814,1900,39498,0.12319955978170474,-0.774337112903595,-0.5749304890632629,2.006511926651001,15,0.34053898424575,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
29,61.58065962791443,0.04810370145323814,1900,39498,0.13174111273625466,-0.795734167098999,-0.612115204334259,2.0016181468963623,15,0.32464089252969613,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
30,63.626949310302734,0.04810370145323814,1900,39498,0.15135418935197312,-0.7643422484397888,-0.5842113494873047,2.0857179164886475,15,0.34726220042816214,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
31,65.66164684295654,0.04810370145323814,1900,39498,0.15646198012024343,-0.7498620748519897,-0.5427846908569336,2.0948431491851807,15,0.3037418765625066,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
32,67.69538998603821,0.04810370145323814,1900,39498,0.16533146150643158,-0.7368491291999817,-0.5220584869384766,2.0998663902282715,15,0.2809914436737778,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
33,69.73535490036011,0.04810370145323814,1900,39498,0.16734254126918616,-0.7845675945281982,-0.4439699947834015,2.090562582015991,15,0.22029985319967418,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
34,71.76617527008057,0.04810370145323814,1900,39498,0.15522596964002786,-0.7981228828430176,-0.515234649181366,2.069334030151367,15,0.2910622705076817,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
35,73.79492259025574,0.04810370145323814,1900,39498,0.15319538781524172,-0.7933727502822876,-0.571198046207428,2.0126755237579346,15,0.342185632877206,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
36,75.83548426628113,0.04810370145323814,1900,39498,0.1618012104464742,-0.8160616159439087,-0.5470568537712097,1.9455698728561401,15,0.32730686604830855,1,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
37,77.86958813667297,0.04810370145323814,1900,39498,0.144421622118055,-0.8378791809082031,-0.562838613986969,2.0113863945007324,15,0.35055603918930844,2,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
38,79.91428756713867,0.04810370145323814,1900,39498,0.14453474693849863,-0.9132620692253113,-0.4794221818447113,1.9308881759643555,15,0.3237276506123839,2,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
39,81.9651243686676,0.04810370145323814,1900,39498,0.13624740261525548,-0.8007514476776123,-0.5104634165763855,1.9391438961029053,15,0.2876397576519036,2,0,0,1,1,0.07974137931034483,0.1093902201441652,0.0,0.0,
40,83.99795460700989,0.048129019190845106,1901,39498,0.12834956151822174,-0.7446216344833374,-0.5511983036994934,1.9045145511627197,14,0.31075396785147574,2,0,1,1,1,0.07974137931034483,0.10948762906682252,0.0,0.0,
41,86.0340313911438,0.048129019190845106,1901,39498,0.12160127285318198,-0.7562984228134155,-0.5755993723869324,1.8828465938568115,14,0.33613925200257805,2,0,0,1,1,0.07974137931034483,0.10948762906682252,0.0,0.0,
42,91.13409948348999,0.07568715642178911,3029,40020,0.17560049391482915,-0.7283535003662109,-0.5499074459075928,2.8400490283966064,14,0.3073100822149324,2,0,1128,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
43,93.16383218765259,0.07568715642178911,3029,40020,0.18518492266906864,-0.7112838625907898,-0.602238655090332,2.8967559337615967,14,0.3578720504962239,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
44,95.18938255310059,0.07568715642178911,3029,40020,0.18129955774198653,-0.7408234477043152,-0.591930091381073,2.8467607498168945,14,0.3509955638345587,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
45,97.21767282485962,0.07568715642178911,3029,40020,0.18128679504580478,-0.7635176181793213,-0.5747030973434448,2.8904106616973877,14,0.3378000895030893,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
46,99.24995374679565,0.07568715642178911,3029,40020,0.1812010875406734,-0.7712037563323975,-0.5329323410987854,2.8826982975006104,14,0.29916385705973464,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
47,101.28886222839355,0.07568715642178911,3029,40020,0.1777097736385327,-0.8053416609764099,-0.5409935116767883,2.882265090942383,14,0.3176724309613671,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
48,103.32938408851624,0.07568715642178911,3029,40020,0.16976498723002517,-0.7914024591445923,-0.6324926614761353,2.8525750637054443,14,0.3082659658545038,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
49,105.36916255950928,0.07568715642178911,3029,40020,0.17400790457418935,-0.74111407995224,-0.6811131238937378,2.871412515640259,14,0.29718752555595307,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
50,107.41474461555481,0.07568715642178911,3029,40020,0.17917138771734514,-0.7170956134796143,-0.7139553427696228,2.8792896270751953,14,0.2911332322688435,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
51,109.46174097061157,0.07568715642178911,3029,40020,0.1851653001753497,-0.8521419763565063,-0.5393990278244019,2.8772459030151367,14,0.33609627400278147,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
52,111.48904132843018,0.07568715642178911,3029,40020,0.18778288905614024,-0.9084212779998779,-0.5801268219947815,2.8975014686584473,14,0.3253420558873342,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
53,113.51147413253784,0.07568715642178911,3029,40020,0.18298824036111477,-0.9227805137634277,-0.5388776659965515,2.850738763809204,14,0.3655855275924349,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
54,115.55010509490967,0.07568715642178911,3029,40020,0.18417845326857848,-0.8396217823028564,-0.5811026692390442,2.8821868896484375,14,0.336992355894032,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
55,117.58118605613708,0.07568715642178911,3029,40020,0.18184162319435335,-0.7790425419807434,-0.5450811386108398,2.859114646911621,14,0.3130130821824001,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
56,119.60875415802002,0.07568715642178911,3029,40020,0.18067736080511562,-0.7710254788398743,-0.55141681432724,2.8913822174072266,14,0.316948450484966,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
57,121.64009356498718,0.07568715642178911,3029,40020,0.18019380527528736,-0.7844552993774414,-0.5521441698074341,2.863506555557251,14,0.32095158545219965,2,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
58,123.68380689620972,0.07568715642178911,3029,40020,0.17775753017807908,-0.7201322317123413,-0.5765862464904785,2.8544535636901855,14,0.3323058684793567,3,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
59,125.71544194221497,0.07568715642178911,3029,40020,0.18918779922633902,-0.6996393799781799,-0.5814746618270874,2.8766937255859375,14,0.3362511428429649,3,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
60,127.74606442451477,0.07568715642178911,3029,40020,0.19899494885850383,-0.6670221090316772,-0.6324935555458069,2.9644997119903564,14,0.38335977730187226,3,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
61,129.786541223526,0.07568715642178911,3029,40020,0.21146771351616472,-0.6602247953414917,-0.5996466875076294,3.015754222869873,14,0.35589436831755294,3,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
62,131.8160002231598,0.07568715642178911,3029,40020,0.21567978982680686,-0.6645870208740234,-0.6179662346839905,2.9952967166900635,14,0.3738309687988598,3,0,0,2,2,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.0,
63,135.5092477798462,0.10253564205021952,4157,40542,0.2370628156242099,-0.5248152017593384,-0.5640341639518738,3.962656259536743,14,0.3593090029818706,3,0,1128,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
64,137.55287408828735,0.10253564205021952,4157,40542,0.24670171176979772,-0.6263157725334167,-0.5833786725997925,4.018386363983154,14,0.3436454876501824,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
65,139.5786850452423,0.10253564205021952,4157,40542,0.2719786984291811,-0.6929912567138672,-0.6284483075141907,4.058650016784668,14,0.3685176783697242,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
66,141.61218690872192,0.10253564205021952,4157,40542,0.28918434122083,-0.8150523900985718,-0.5356693267822266,4.098902225494385,14,0.31642798599801286,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
67,143.64419317245483,0.10253564205021952,4157,40542,0.30362463994995675,-0.890318751335144,-0.5056267380714417,4.096504211425781,14,0.3287153560471149,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
68,145.70551204681396,0.10253564205021952,4157,40542,0.3104033588284788,-0.9125503897666931,-0.5933079719543457,4.126308441162109,14,0.31185840986790025,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
69,147.7606120109558,0.10253564205021952,4157,40542,0.43050199935947614,-0.8076314330101013,-0.5807480812072754,4.02610969543457,14,0.3485190483731934,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
70,149.83198046684265,0.10253564205021952,4157,40542,0.43242786425229773,-0.7086812257766724,-0.708467960357666,4.06340217590332,14,0.3006706193699877,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
71,151.8557813167572,0.10253564205021952,4157,40542,0.4389353028973063,-0.6378903985023499,-0.6063172221183777,4.051560401916504,14,0.36505550151872673,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
72,153.87598538398743,0.10253564205021952,4157,40542,0.4417609162681915,-0.6541917324066162,-0.6172620058059692,4.086101055145264,14,0.3739802116718999,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
73,155.910395860672,0.10253564205021952,4157,40542,0.4304411102687089,-0.6544478535652161,-0.5851126909255981,4.067359447479248,14,0.34196574018105586,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
74,157.94050812721252,0.10253564205021952,4157,40542,0.40516451928252906,-0.6756123900413513,-0.591984212398529,4.033178806304932,14,0.3472823167015094,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
75,159.97296810150146,0.10253564205021952,4157,40542,0.3733574768816195,-0.7391297817230225,-0.5897274613380432,3.990591287612915,14,0.34821070296763257,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
76,161.99756121635437,0.10253564205021952,4157,40542,0.35733992852453283,-0.8359513878822327,-0.5600231289863586,3.9205024242401123,14,0.34719055355470724,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
77,164.03231811523438,0.10253564205021952,4157,40542,0.3538148608242828,-0.9240818619728088,-0.5389704704284668,3.9274911880493164,14,0.36546483659577084,3,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
78,166.06115245819092,0.10253564205021952,4157,40542,0.34710635112005966,-0.9104695320129395,-0.5349881052970886,3.8699848651885986,14,0.36459329904076987,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
79,168.0810568332672,0.10253564205021952,4157,40542,0.3272694132665972,-0.8150392174720764,-0.4962853193283081,3.8740828037261963,14,0.2806760325923252,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
80,170.10615062713623,0.10253564205021952,4157,40542,0.3229104264048542,-0.7630940079689026,-0.532237708568573,3.889071464538574,14,0.2963919175871381,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
81,172.13942122459412,0.10253564205021952,4157,40542,0.3176907957655485,-0.6845727562904358,-0.5601669549942017,3.839602470397949,14,0.3153440485668233,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
82,174.16909384727478,0.10253564205021952,4157,40542,0.3202538077599604,-0.6720845103263855,-0.6051298975944519,3.898535966873169,14,0.36057519065922444,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
83,176.21682167053223,0.10253564205021952,4157,40542,0.30596093271425834,-0.5097891688346863,-0.5995385646820068,3.895189046859741,14,0.3920051374429924,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
84,178.25918340682983,0.10253564205021952,4157,40542,0.2864559565791288,-0.8103381991386414,-0.5768846869468689,3.8305468559265137,14,0.3511178125629588,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
85,180.28640842437744,0.10253564205021952,4157,40542,0.25212585078099203,-0.7991296648979187,-0.5879636406898499,3.782381772994995,14,0.34515330882730966,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
86,185.32507753372192,0.10253564205021952,4157,40542,0.2520819982771204,-0.8244849443435669,-0.6904077529907227,3.8001723289489746,14,0.24088660542842114,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
87,187.77431917190552,0.10253564205021952,4157,40542,0.2482754688176404,-0.7137845754623413,-0.7602965235710144,3.7960703372955322,14,0.2657641676787381,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.10987726475745178,
88,190.0168159008026,0.10256030782891816,4158,40542,0.24412256932451287,-0.7539618015289307,-0.6130374073982239,3.8018455505371094,14,0.34463976494371373,4,0,1,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.1099746736801091,
89,192.05184054374695,0.10258497360761679,4159,40542,0.24577664048441847,-0.8067165613174438,-0.6551085710525513,3.8061647415161133,14,0.2813082526616118,4,0,1,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
90,194.07714867591858,0.10258497360761679,4159,40542,0.2538656732739218,-0.8164334893226624,-0.58990079164505,3.796051263809204,14,0.3367792099395788,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
91,196.3107180595398,0.10258497360761679,4159,40542,0.2662101254801829,-0.8304157257080078,-0.5164938569068909,3.8450629711151123,14,0.305655687476184,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
92,198.3388750553131,0.10258497360761679,4159,40542,0.2667751753477246,-0.8577369451522827,-0.5012145638465881,3.871044635772705,14,0.3062376292468593,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
93,200.37569570541382,0.10258497360761679,4159,40542,0.28790761864588027,-0.8780954480171204,-0.45409321784973145,3.8862123489379883,14,0.2812468123275708,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
94,202.40542030334473,0.10258497360761679,4159,40542,0.3059542809840342,-0.8697032332420349,-0.5326187014579773,3.902334690093994,14,0.3391425374355779,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
95,204.43503141403198,0.10258497360761679,4159,40542,0.3243481134086472,-0.7964122891426086,-0.6165608763694763,3.9840543270111084,14,0.3203481432768135,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
96,206.48885536193848,0.10258497360761679,4159,40542,0.33241809419027746,-0.7948932647705078,-0.5598594546318054,3.9870049953460693,14,0.3318719490039605,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
97,208.52441787719727,0.10258497360761679,4159,40542,0.33118244132986213,-0.7830274105072021,-0.5378365516662598,3.967602252960205,14,0.30725766067692567,4,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
98,210.55637407302856,0.10258497360761679,4159,40542,0.33726953805551485,-0.7941187620162964,-0.583605170249939,3.9834282398223877,14,0.35116656787140443,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
99,212.6125509738922,0.10258497360761679,4159,40542,0.3361140914469287,-0.7885067462921143,-0.545315146446228,3.971891403198242,14,0.31682810185041754,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
100,214.6493434906006,0.10258497360761679,4159,40542,0.3436038570781447,-0.8140336275100708,-0.47974997758865356,3.9549777507781982,14,0.26550294337262004,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
101,216.6850004196167,0.10258497360761679,4159,40542,0.3526484101896381,-0.8129175901412964,-0.46160465478897095,3.9809765815734863,14,0.24905066443753548,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
102,218.71509218215942,0.10258497360761679,4159,40542,0.3575894356891356,-0.8065500259399414,-0.5322526693344116,3.9686503410339355,14,0.3099966466376194,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
103,220.739177942276,0.10258497360761679,4159,40542,0.35313485448211923,-0.7622954249382019,-0.6250306367874146,4.016148567199707,14,0.32956589470569364,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
104,222.76962208747864,0.10258497360761679,4159,40542,0.3454508620180858,-0.8494734764099121,-0.5903133153915405,3.982236385345459,14,0.32596422745821174,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
105,224.80605268478394,0.10258497360761679,4159,40542,0.3454508620180858,-0.8615536093711853,-0.6046304106712341,3.904802083969116,14,0.30901439852727736,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
106,226.8343632221222,0.10258497360761679,4159,40542,0.33539623615738917,-0.829649806022644,-0.6119928956031799,3.926107168197632,14,0.3114438379902733,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
107,228.86614561080933,0.10258497360761679,4159,40542,0.33443268900975054,-0.8358999490737915,-0.6684106588363647,3.922583818435669,14,0.2567168517604107,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
108,230.9187262058258,0.10258497360761679,4159,40542,0.33443268900975054,-0.7830249071121216,-0.5565869212150574,3.9046990871429443,14,0.3251768216243433,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
109,232.94907450675964,0.10258497360761679,4159,40542,0.3141968705076308,-0.8305385708808899,-0.5376477837562561,3.9052436351776123,14,0.3246439917219955,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
110,234.9824995994568,0.10258497360761679,4159,40542,0.30654118040117123,-0.887546181678772,-0.5216758251190186,3.895681858062744,14,0.33996160324091973,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
111,237.0208134651184,0.10258497360761679,4159,40542,0.2992409409856575,-0.8206955194473267,-0.5282918214797974,3.879509449005127,14,0.312075552371588,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
112,239.05556988716125,0.10258497360761679,4159,40542,0.30257913666939673,-0.8495904803276062,-0.5501411557197571,3.92366886138916,14,0.34435467654216206,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
113,241.08648681640625,0.10258497360761679,4159,40542,0.31523502246486923,-0.8153884410858154,-0.629136860370636,3.970287561416626,14,0.3009197862391076,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
114,243.11787819862366,0.10258497360761679,4159,40542,0.31436596122735355,-0.7826817035675049,-0.7109065055847168,3.8976686000823975,14,0.24762529417317244,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
115,245.15615701675415,0.10258497360761679,4159,40542,0.3257114151094699,-0.739313542842865,-0.7062560319900513,3.98120379447937,14,0.28047805778933527,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
116,247.19926071166992,0.10258497360761679,4159,40542,0.3242456935292118,-0.7783886790275574,-0.6556118726730347,3.9664204120635986,14,0.2951203138455614,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
117,249.24827480316162,0.10258497360761679,4159,40542,0.3242456935292118,-0.7638740539550781,-0.6370620131492615,3.9587242603302,14,0.3185764826272183,5,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
118,251.28678560256958,0.10258497360761679,4159,40542,0.3213493396949419,-0.8171549439430237,-0.5573124289512634,3.947763204574585,14,0.337205192597781,6,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
119,253.32949805259705,0.10258497360761679,4159,40542,0.33734366947113537,-0.8185225129127502,-0.49422481656074524,3.947646141052246,14,0.28041212894072903,6,0,0,3,3,0.07974137931034483,0.10948762906682252,0.10987726475745178,0.11007208260276641,
